number_of_dialog,start_time,end_time,dialog
1992,"01:57:00,181","01:57:07,154","Oh, yeah, yeah. You looked good that night, but you look even better now."
1993,"01:57:07,155","01:57:10,523",- How often do you do that to black people? - Do what?
1994,"01:57:10,524","01:57:13,626",Pull us over for nothing. Harass us.
1995,"01:57:13,627","01:57:16,322",Put your hands all over a woman in the guise of searching her.
1996,"01:57:16,323","01:57:20,133",- Call us everything but a child of God. - I don't know what you're talking about.
1997,"01:57:20,134","01:57:23,170","Just like I told you, right, he's just taking advantage."
1998,"01:57:23,171","01:57:27,575","- In the end, talking loud, saying nothing. - Let me tell you both something."
1999,"01:57:27,576","01:57:31,078",I've been keeping you people in line in this city for years.
2000,"01:57:31,079","01:57:34,880","What I did to your girl that night, I could do to any of you any time, any place."
2001,"01:57:34,881","01:57:36,516",That's my prerogative.
2002,"01:57:36,517","01:57:42,055","I could even bust a cap in your black ass if I feel like it, and nothing will be done about it."
2003,"01:57:42,056","01:57:45,292",I wish the two of you been blown up instead of good white folks. Get it?
2004,"01:57:45,293","01:57:46,892","Oh, I do get it."
2005,"01:57:46,893","01:57:48,295","- Do you get it, Patrice? - Mmm, yeah."
2006,"01:57:48,296","01:57:51,131","- I totally and completely get it. - Jimmy, did you get it?"
2007,"01:57:51,132","01:57:53,999","<i><font color=#FF551>- JIMMY:</font> Oh, yes, I got it. <font color=#FF551>RON:</font> Flip, did you get it?</i>"
2008,"01:57:54,000","01:57:56,036","- Oh, yeah, I got it. <i><font color=#FF551>- RON:</font> Chief!</i>"
2009,"01:57:56,037","01:57:58,105","- Do you get it? - Oh, I really, really get it."
2010,"01:57:58,106","01:57:59,546",- You're under arrest. <font color=#ff00ff>- [LAUGHTER]</font>
2011,"01:57:59,547","01:58:00,924",- What? - Get him out of here.
2012,"01:58:00,925","01:58:02,333",- Get up. Police brutality. - Are you out...
2013,"01:58:02,334","01:58:03,276",- of your minds? - Let's go.
2014,"01:58:03,277","01:58:05,811","Police misconduct, sexual misconduct..."
2015,"01:58:05,812","01:58:07,314",- Thank you very much. - Keep walking.
2016,"01:58:07,315","01:58:09,716",- Tell it to the judge. <i><font color=#FF551>- LANDERS:</font> What about my rights?</i>
2017,"01:58:09,717","01:58:10,984",<i><font color=#FF551>- RON:</font> Power to the people. - Power to the people.</i>
2018,"01:58:10,985","01:58:14,727","<font color=#FF551>FLIP:</font> The old hidden mic trick. Yes, it was all my work. Hello."
2019,"01:58:14,728","01:58:15,788",To tape jobs.
2020,"01:58:15,789","01:58:17,623",- Works every time. <i><font color=#FF551>- FLIP:</font> Hidden mics.</i>
2021,"01:58:17,624","01:58:19,024","<font color=#FF551>RON:</font> Good job, everybody."
2022,"01:58:23,794","01:58:26,098",Stallworth!
2023,"01:58:31,100","01:58:33,861",Ronny!
2024,"01:58:34,674","01:58:37,910",<i><font color=#FF551>FLIP:</font> Five. Four. Three.</i>
2025,"01:58:37,911","01:58:40,480",Two. One.
2026,"01:58:40,481","01:58:42,149",<i>Swish!</i>
2027,"01:58:42,150","01:58:44,217","- Look who the cat dragged in. - Thank you, thank you."
2028,"01:58:44,218","01:58:49,056","<i><font color=#FF551>- FLIP:</font> There he is! The man of the minute.</i> - Don't you mean ""hour,"" Flip?"
2029,"01:58:49,057","01:58:52,292","<font color=#FF551>- JIMMY:</font> You slow, you blow. - Ah, Jimmy."
2030,"01:58:52,293","01:58:56,096","<font color=#ff00ff>[WHOOPING, GRUNTING, IMITATING KUNG FU FILMS]</font>"
2031,"01:58:56,097","01:58:58,965","That Polaroid stunt you pulled, when you put your arms around them,"
2032,"01:58:58,966","01:59:03,403","- I swear to God I almost shit myself. - I told you, Ron was born ready."
2033,"01:59:03,404","01:59:06,336",- Born ready is Ron. <i><font color=#FF551>- TRAPP:</font> There he is!</i>
2034,"01:59:06,337","01:59:08,708",There's the crazy son of a bitch!
2035,"01:59:08,709","01:59:09,809",<font color=#ff00ff>- [LAUGHTER]</font> - Come over here.
2036,"01:59:09,810","01:59:12,112","You. You, you, you, you."
2037,"01:59:12,113","01:59:13,879","<font color=#ff00ff>[LAUGHTER, GRUNTING]</font>"
2038,"01:59:13,880","01:59:15,881","- You did good. - Nah, we did good."
2039,"01:59:15,882","01:59:18,185","Yeah, well, the chief wants to see us in his office right now."
2040,"01:59:18,186","01:59:19,986","- Let's go. Here, after you. - Let's go. No, after you."
2041,"01:59:19,987","01:59:21,787",- Come on. - You're the man of the hour.
2042,"01:59:21,788","01:59:25,658",I cannot commend you enough for what you have achieved.
2043,"01:59:25,659","01:59:29,529",Do you realize there was not one cross burning the entire time you guys were involved?
2044,"01:59:29,530","01:59:30,863","We're very aware, Chief."
2045,"01:59:30,864","01:59:34,875",- But all good things have to come to an end. - What does that mean?
2046,"01:59:34,876","01:59:37,870",- Budget cuts. - Budget cuts?
2047,"01:59:37,871","01:59:39,840",And when did this happen? Last night?
2048,"01:59:39,841","01:59:43,843","I wish I had a choice, but my hands are tied with this inflation."
2049,"01:59:43,844","01:59:47,302","Besides, there no longer appears to be any credible threats."
2050,"01:59:48,015","01:59:52,975","- Sounds like we did too good a job. - Well, that's not a bad legacy to leave."
2051,"01:59:54,122","01:59:56,356",And now...
2052,"01:59:56,357","01:59:59,758","I need you, Ron Stallworth,"
2053,"01:59:59,759","02:00:03,729",- to destroy all evidence of this investigation. - What?
2054,"02:00:03,730","02:00:07,167",We prefer that the public
2055,"02:00:07,168","02:00:10,237",- never knew about this investigation. - Uh-huh.
2056,"02:00:10,238","02:00:14,341","Cease all further contact with the Ku Klux Klan,"
2057,"02:00:14,342","02:00:18,744","effective immediately. That goes for you, too, Flip."
2058,"02:00:18,745","02:00:21,469",This is total horseshit.
2059,"02:00:22,116","02:00:23,916",Fucking shenanigans.
2060,"02:00:23,917","02:00:27,187","- Aye, aye, Chief. <font color=#FF551>- JIMMY:</font> Subterfuge."
2061,"02:00:27,188","02:00:31,191","- Skulduggery. <font color=#FF551>- BRIDGES:</font> Hey, Ron, take a week off."
2062,"02:00:31,192","02:00:36,003","Take your girlfriend, Patrice, on a vacation. Live it up a little. You worked hard."
2063,"02:00:36,004","02:00:40,799","When you come back, we can discuss maybe a new assignment, Ron."
2064,"02:00:40,800","02:00:43,425",<i>How about Narcotics?</i>
2065,"02:01:22,009","02:01:24,600",<font color=#ff00ff>[PHONE RINGING]</font>
2066,"02:01:35,356","02:01:37,913",<font color=#ff00ff>[RINGING CONTINUES]</font>
2067,"02:01:48,469","02:01:51,026",<font color=#ff00ff>[RINGING CONTINUES]</font>
2068,"02:01:59,480","02:02:03,783","<i><font color=#FF551>RON:</font> Mr. Duke, I'm so sorry we didn't get to spend more one-on-one time together.</i>"
2069,"02:02:03,784","02:02:06,419","<i><font color=#FF551>- DUKE:</font> Well, that was a...</i> <font color=#ff00ff>- [CHUCKLING]</font>"
2070,"02:02:06,420","02:02:08,150",<i><font color=#FF551>DUKE:</font> ...just a tragedy.</i>
2071,"02:02:08,151","02:02:13,326",I'd just met those... heroic brothers in the cause.
2072,"02:02:13,327","02:02:16,312",<font color=#ff00ff>[SNICKERING]</font>
2073,"02:02:16,313","02:02:18,298","<i><font color=#FF551>FLIP:</font> ""Heroic.""</i>"
2074,"02:02:18,299","02:02:20,367",Yeah.
2075,"02:02:20,368","02:02:23,336",And the chapter is just shaken at the core.
2076,"02:02:23,337","02:02:25,171",- Oh. - <i>Yeah.</i>
2077,"02:02:25,172","02:02:29,209","<i>And poor Connie, right? I mean, not only does she lose her husband, but..</i>"
2078,"02:02:29,210","02:02:34,379",<font color=#FF551>- FLIP:</font> Poor Connie. - She's looking at serious prison time.
2079,"02:02:34,380","02:02:36,483",My God.
2080,"02:02:36,484","02:02:39,486",And then there was that... nigger detective.
2081,"02:02:39,487","02:02:41,054",<font color=#ff00ff>- [LAUGHING]</font> <i><font color=#FF551>- DUKE:</font> Basically...</i>
2082,"02:02:41,055","02:02:44,557","Shut the fuck up. Shut the fuck up. Shut up, shut up."
2083,"02:02:44,558","02:02:48,926",- Those goddamn coloreds. <font color=#ff00ff>- [LAUGHING]</font>
2084,"02:02:48,927","02:02:50,996","- They sure know how to spoil a celebration. - Hey, you're getting me in trouble."
2085,"02:02:50,997","02:02:52,532","Christ, you can say that again."
2086,"02:02:52,533","02:02:55,435",<font color=#ff00ff>- [LAUGHING]</font> - Those goddamn... coloreds
2087,"02:02:55,436","02:02:57,604",<i>sure know how to spoil a celebration.</i>
2088,"02:02:57,605","02:03:00,073","<i>Can I ask you a question, sir?</i>"
2089,"02:03:00,074","02:03:01,308",Shoot.
2090,"02:03:02,159","02:03:05,846","That nigger detective, did you ever... did you ever get his name?"
2091,"02:03:05,847","02:03:10,583",- No. I don't think I... - Are-uh you sure you don't know who he is?
2092,"02:03:10,584","02:03:13,353",<font color=#ff00ff>[OFFICERS LAUGHING]</font>
2093,"02:03:13,354","02:03:15,888","<font color=#ff00ff>[RON COUGHS, CLEARS THROAT]</font>"
2094,"02:03:15,889","02:03:19,359",Are-uh you absolutely sure?
2095,"02:03:19,360","02:03:27,099","'Cause that nigga, coon, gator bait, spade, spook, Sambo, spear-chucking jungle bunny,"
2096,"02:03:27,100","02:03:28,668",Mississippi wind chime...
2097,"02:03:28,669","02:03:30,537",- Wind chime? - ...detective...
2098,"02:03:30,538","02:03:37,944","is Ron Stallworth, you racist, peckerwood, redneck, inch worm, needle-dick motherfucker!"
2099,"02:03:37,945","02:03:40,013",<font color=#ff00ff>[LAUGHTER AND APPLAUSE]</font>
2100,"02:03:40,014","02:03:42,182",<i><font color=#FF551>FLIP:</font> Oh! Oh!</i>
2101,"02:03:42,183","02:03:44,384",<font color=#ff00ff>[LAUGHING]</font> I'll be here all week.
2102,"02:03:44,385","02:03:47,242",<font color=#ff00ff>[CLOCK TICKING]</font>
2103,"02:03:58,198","02:04:02,923","<i><font color=#FF551>RON:</font> <font color=#ff00ff>[CHUCKLES]</font> Ron Stallworth, Knights of the Ku Klux Klan.</i>"
2104,"02:04:03,170","02:04:05,728",<font color=#ff00ff>[DOGS BARKING IN DISTANCE]</font>
2105,"02:04:12,213","02:04:14,737",<font color=#ff00ff>[CHUCKLING]</font>
2106,"02:04:15,316","02:04:17,217",What are you doing?
2107,"02:04:17,218","02:04:18,451",Nothing.
2108,"02:04:18,452","02:04:20,854",Finishing up.
2109,"02:04:20,855","02:04:24,190",Have you handed in your resignation from the KKK?
2110,"02:04:24,191","02:04:25,625",Affirmative.
2111,"02:04:25,626","02:04:30,152",Have you handed in your resignation from the Colorado Springs Police Department?
2112,"02:04:31,665","02:04:33,800",Negative.
2113,"02:04:33,801","02:04:38,171","Truth be told, Patrice, I always wanted to be a cop,"
2114,"02:04:38,172","02:04:43,009",and I'm still for the liberation of my people.
2115,"02:04:43,010","02:04:45,178",My conscience won't let me sleep with the enemy.
2116,"02:04:45,179","02:04:46,646",Enemy?
2117,"02:04:46,647","02:04:48,715","No, I'm the black man that saved your life."
2118,"02:04:48,716","02:04:50,383",- You're absolutely right. - Right.
2119,"02:04:50,384","02:04:52,719","And I thank you for it, but..."
2120,"02:04:52,720","02:04:55,177",I can't do this.
2121,"02:04:56,490","02:04:58,525",I think we should... we should talk.
2122,"02:04:58,526","02:04:59,659",<font color=#ff00ff>[KNOCKING AT DOOR]</font>
2123,"02:04:59,660","02:05:02,595",<font color=#ff00ff>[DOGS BARKING OUTSIDE]</font>
2124,"02:05:02,596","02:05:04,820",It's okay. It's okay.
2125,"02:05:06,600","02:05:09,124",I said it's o...
2126,"02:06:13,667","02:06:18,104",<i><font color=#FF551>CROWD:</font> <font color=#ff00ff>[CHANTING]</font> Blood and soil! Blood and soil!</i>
2127,"02:06:18,105","02:06:19,572",<i>Blood and soil!</i>
2128,"02:06:19,573","02:06:23,643",Blood and soil! Blood and soil!
2129,"02:06:23,644","02:06:25,412",Blood and soil!
2130,"02:06:25,413","02:06:34,254",Jews will not replace us! Jews will not replace us! Jews will not replace us!
2131,"02:06:34,255","02:06:37,690",Jews will not replace us!
2132,"02:06:37,691","02:06:39,326","<font color=#ff00ff>[WHOOPING, HOLLERING]</font>"
2133,"02:06:39,327","02:06:43,396",White lives matter! White lives matter! White lives matter!
2134,"02:06:43,397","02:06:46,132",Black lives matter! Black lives matter!
2135,"02:06:46,133","02:06:48,423",Black lives matter!
2136,"02:06:49,403","02:06:52,194",<font color=#ff00ff>[CLAMORING]</font>
2137,"02:06:55,276","02:06:56,999",<font color=#ff00ff>[INDISTINCT SHOUTING]</font>
2138,"02:07:02,716","02:07:05,674",<font color=#ff00ff>[CLAMORING]</font>
2139,"02:07:06,554","02:07:08,655","<i><font color=#FF551>WOMAN:</font> What the fuck, man?</i>"
2140,"02:07:08,656","02:07:12,592","You had a group on one side that was bad, and you had a group on the other side"
2141,"02:07:12,593","02:07:14,594",that was also very violent.
2142,"02:07:14,595","02:07:16,296","<i><font color=#FF551>CROWD:</font> <font color=#ff00ff>[CHANTING]</font> Nazis, go home!</i>"
2143,"02:07:16,297","02:07:19,866","<i><font color=#FF551>DONALD TRUMP:</font> Not all of those people were neo-Nazis, believe me.</i>"
2144,"02:07:19,867","02:07:22,502",<i>Not all of those people were white supremacists.</i>
2145,"02:07:22,503","02:07:27,540",<i>You also had people that were very fine people.</i>
2146,"02:07:27,541","02:07:35,682","Because I believe that today in Charlottesville, this is a first step toward making a realization"
2147,"02:07:35,683","02:07:40,253","of something that Trump alluded to earlier in the campaign, which is..."
2148,"02:07:40,254","02:07:44,924",This is the first step toward taking America back.
2149,"02:07:44,925","02:07:46,059",<font color=#ff00ff>[CROWD CHEERING]</font>
2150,"02:07:46,060","02:07:47,760",<i><font color=#FF551>- MAN:</font> Whose streets? <font color=#FF551>- CROWD:</font> Our streets!</i>
2151,"02:07:47,761","02:07:50,196",- <i>Whose streets? - Our streets!</i>
2152,"02:07:50,197","02:07:52,332",- <i>Whose streets? - Our streets!</i>
2153,"02:07:52,333","02:07:55,835",<font color=#ff00ff>[PEOPLE SCREAMING]</font>
2154,"02:07:55,836","02:08:00,261",<i><font color=#FF551>WOMAN:</font> Holy shit! Holy shit!</i>
2155,"02:08:02,876","02:08:06,301","<font color=#ff00ff>[CLAMORING, SCREAMING]</font>"
2156,"02:08:14,422","02:08:19,058",I had to jump out of the way. I almost got hit by the car my fucking self.
2157,"02:08:19,059","02:08:21,061",<font color=#ff00ff>[SCREAMING]</font>
2158,"02:08:21,062","02:08:23,663",There are people... bodies laying on the ground right now.
2159,"02:08:23,664","02:08:26,132","Oh, my God! We got hit by a car!"
2160,"02:08:26,133","02:08:29,036","And there was a woman, uh, laying there, hardly breathing,"
2161,"02:08:29,037","02:08:32,145","and, uh, we ended up rolling her over, and she died."
2162,"02:08:32,146","02:08:36,131",This is my town! We did not want them motherfuckers here!
2163,"02:09:04,405","02:09:06,172","<font color=#ff00ff>[""MARY DON'T YOU WEEP"" BY PRINCE PLAYS]</font>"
2164,"02:09:06,173","02:09:10,755","<i># No, Mary, don't you weep #</i>"
2165,"02:09:12,846","02:09:22,588","<i># Oh, Mary, don't you moan, oh, moan, yeah-yeah #</i>"
2166,"02:09:22,589","02:09:28,616","<i># Oh, yeah, he'll be home soon #</i>"
2167,"02:09:31,532","02:09:35,924","<i># Oh, Mary, don't you weep #</i>"
2168,"02:09:37,905","02:09:47,135","<i># Oh, Mother, don't you m...o...a...n, yeah #</i>"
2169,"02:09:47,982","02:09:54,008","<i># He'll be home soon, oh #</i>"
2170,"02:09:57,391","02:10:03,996","<i># Oh, Mary, yeah, oh, yeah #</i>"
2171,"02:10:03,997","02:10:13,606","<i># Oh, Mother don't you m...o...a...n, yeah #</i>"
2172,"02:10:13,607","02:10:21,669",<i># He'll be home s...o...o...n... #</i>
2173,"02:10:22,916","02:10:27,542","<i># Oh, Mary, don't you weep #</i>"
2174,"02:10:29,356","02:10:36,017","<i># Oh, Mother, don't you m...o...a...n... #</i>"
2175,"02:10:36,463","02:10:40,020",<font color=#ff00ff>[VOCALIZING]</font>
2176,"02:10:47,775","02:10:53,579","<i># Mmm, Mary, Mmm, Mary #</i>"
2177,"02:10:53,580","02:10:57,951","<i># Oh, Mary... #</i>"
2178,"02:10:57,952","02:11:01,443",<font color=#ff00ff>[SCREAMS]</font>
2179,"02:11:03,423","02:11:10,684","<i># Mother, don't you m...o...a...n... #</i>"
2180,"02:11:12,833","02:11:20,528","<i># I got a bad, bad feeling, baby he ain't coming home, no #</i>"
2181,"02:11:23,644","02:11:26,712",<i># I guess you know me well #</i>
2182,"02:11:26,713","02:11:29,615",<i># I don't like winter #</i>
2183,"02:11:29,616","02:11:34,054",<i># But I seem to get a motherfuckin' kick out of doing you cold #</i>
2184,"02:11:34,055","02:11:38,724","<i># Yeah, yeah-yeah #</i>"
2185,"02:11:38,725","02:11:44,619","<i># Mama, don't you moan, no #</i>"
2186,"02:11:48,002","02:11:57,032","<i># Got a bad, bad feeling your man ain't coming home, yeah #</i>"
2187,"02:12:00,949","02:12:03,716",<i># Guess you know me well #</i>
2188,"02:12:03,717","02:12:14,584","<i># I don't like no snow, no winter, no cold but, Mary, yeah #</i>"
2189,"02:12:15,329","02:12:22,157","<i># Girl, you know I like your, shh, yeah #</i>"
2190,"02:12:24,438","02:12:27,640","<i># I got a bad, bad feeling #</i>"
2191,"02:12:27,641","02:12:30,509",<i># That your man ain't coming home #</i>
2192,"02:12:30,510","02:12:34,402",<i># Yeah #</i>
2193,"02:12:36,717","02:12:39,852","<i># Oh, Mother #</i>"
2194,"02:12:39,853","02:12:42,122",<i># Girl #</i>
2195,"02:12:42,123","02:12:49,595",<i># You cooked the greatest omelets in the world... #</i>
2196,"02:12:49,596","02:12:59,006","<i># Mary, Mary, don't you moan, yeah #</i>"
2197,"02:12:59,007","02:13:06,779","<i># I got that bad, bad feeling your man ain't coming home #</i>"
