number_of_dialog,start_time,end_time,dialog
2148,"01:35:58,078","01:35:59,580",The same gentleman that told me
2149,"01:35:59,663","01:36:01,415",that you tried to get your broker's license
2150,"01:36:01,498","01:36:03,626",also told me that you are a straight arrow.
2151,"01:36:03,751","01:36:05,210",He ran a security check on me.
2152,"01:36:05,294","01:36:06,503",Well...
2153,"01:36:06,629","01:36:09,590","Yeah, when you sail on a boat fit for a Bond villain,"
2154,"01:36:09,673","01:36:12,343",sometimes you need to play the part. Right?
2155,"01:36:13,135","01:36:15,054",I think it's time you both get the fuck off my boat.
2156,"01:36:15,179","01:36:16,430",What do you say?
2157,"01:36:17,514","01:36:18,766","You know, Jordan, I'll tell you something."
2158,"01:36:18,849","01:36:21,852","Most of the Wall Street jackasses that I bust,"
2159,"01:36:22,269","01:36:24,605",they're to the manor born.
2160,"01:36:24,688","01:36:25,773",- Is that right? - Yeah.
2161,"01:36:25,856","01:36:29,485","Their fathers are douchebags, just like their fathers before them."
2162,"01:36:30,611","01:36:32,029",But you...
2163,"01:36:33,739","01:36:36,033","You, Jordan, you got this way all on your own."
2164,"01:36:36,200","01:36:37,368",Did I?
2165,"01:36:37,451","01:36:39,536","- Good for you, little man. - Little man?"
2166,"01:36:39,662","01:36:40,913",Good for you.
2167,"01:36:41,038","01:36:42,164","Me, the little man?"
2168,"01:36:42,247","01:36:43,290",And let me tell you something.
2169,"01:36:43,374","01:36:45,209",Let me tell you something else.
2170,"01:36:45,334","01:36:47,503","Honestly, I'm not bullshitting here,"
2171,"01:36:47,670","01:36:48,796",this is one of the nicest boats
2172,"01:36:48,879","01:36:50,881","that I've ever been on, I gotta tell you. - I bet it is."
2173,"01:36:50,965","01:36:52,383","And you know what I was just thinking, too?"
2174,"01:36:52,508","01:36:55,761",The fucking hero that I'm gonna be back at the office
2175,"01:36:55,886","01:36:58,055",when the Bureau seizes this fucking boat.
2176,"01:36:58,180","01:37:00,349","Because, I mean, fuckety-fuck-fuck, Jordan,"
2177,"01:37:00,432","01:37:01,725",look at this thing!
2178,"01:37:02,101","01:37:03,143",It's beautiful!
2179,"01:37:03,227","01:37:06,188",And you got the beautiful girls there. It's wonderful.
2180,"01:37:06,271","01:37:08,732","All right, get the fuck off my boat."
2181,"01:37:08,899","01:37:10,442",I'm sure we'll be seeing each other...
2182,"01:37:10,526","01:37:11,568",real soon. - I'm sure.
2183,"01:37:11,652","01:37:15,114","Good luck on that subway ride home to your miserable, ugly fucking wives."
2184,"01:37:15,197","01:37:18,283",I'm gonna have Heidi lick some caviar off my balls in the meantime.
2185,"01:37:18,409","01:37:21,036","Hey, you guys want to take some lobsters for your ride home?"
2186,"01:37:21,120","01:37:23,747","Fucking miserable pricks, I know you can't afford them!"
2187,"01:37:23,831","01:37:25,916",Fucking cheap fucks.
2188,"01:37:26,083","01:37:28,043",Fucking miserable pricks.
2189,"01:37:28,127","01:37:31,338","Hey, fellas! Look what I found in my pocket! Look!"
2190,"01:37:31,630","01:37:33,382",A year's salary right here.
2191,"01:37:33,465","01:37:36,135",You know what I call them? Fun coupons!
2192,"01:37:36,218","01:37:37,469",See that!
2193,"01:37:38,012","01:37:40,014",They're fun coupons!
2194,"01:37:47,813","01:37:50,566",Switzerland? What the fuck is in Switzerland?
2195,"01:37:50,691","01:37:52,693","<i>Swiss fucking banks, that's what.</i>"
2196,"01:37:52,776","01:37:55,446",<i>It was ass-covering time. I had to hide my money.</i>
2197,"01:37:56,739","01:37:58,282",<i>Enter Rugrat.</i>
2198,"01:37:58,407","01:38:00,034",<i>He knew this Swiss banker from law school.</i>
2199,"01:38:00,117","01:38:01,160",That's for European pussy!
2200,"01:38:01,243","01:38:02,494",<i>But he was in Geneva.</i>
2201,"01:38:02,578","01:38:04,955",<i>And there was no way I was gonna make that flight sober.</i>
2202,"01:38:06,790","01:38:08,417","<i>So I knew if I took my drugs right,</i>"
2203,"01:38:08,500","01:38:10,544",<i>I could sleep through the entire flight.</i>
2204,"01:38:10,961","01:38:13,297",<i>But I had to take them just right.</i>
2205,"01:38:13,922","01:38:15,966","<i>At 4:00 p.m., I popped a few more ludes,</i>"
2206,"01:38:16,050","01:38:17,509",<i>which started kicking in by the time</i>
2207,"01:38:17,593","01:38:19,344",<i>I finished my sales meeting.</i>
2208,"01:38:19,595","01:38:20,804",<i>My tingle phase.</i>
2209,"01:38:21,138","01:38:22,806","<i>By dinner, I popped a few more</i>"
2210,"01:38:22,890","01:38:25,809",<i>on top of some cocktails and a Valium or two.</i>
2211,"01:38:25,976","01:38:27,478",<i>My slur phase.</i>
2212,"01:38:29,646","01:38:31,982","<i>By 8:30, I took a few more ludes</i>"
2213,"01:38:32,191","01:38:34,777",<i>and pretty much lost all my motor skills.</i>
2214,"01:38:35,027","01:38:36,528",<i>This was the drool phase.</i>
2215,"01:38:39,573","01:38:42,951","<i>And by 10:00, I didn't know who or what the fuck I was.</i>"
2216,"01:38:43,035","01:38:44,620",<i>The amnesia phase.</i>
2217,"01:38:45,537","01:38:47,498",<i>We boarded the plane just before midnight.</i>
2218,"01:38:47,581","01:38:49,291",Wow! Look at you!
2219,"01:38:49,374","01:38:51,335","- You're beautiful. - Excuse me, sir."
2220,"01:38:51,543","01:38:53,712",His sleeping pills just kicked in. He's all right.
2221,"01:38:53,796","01:38:55,339","May I see your boarding passes, sir?"
2222,"01:38:55,422","01:38:57,174",We have the boarding passes.
2223,"01:38:57,299","01:38:59,301","Jesus Christ, I wanna fuck her."
2224,"01:38:59,927","01:39:01,637",Hey! Fucking relax.
2225,"01:39:01,845","01:39:03,889","Oh, my God! You got your hand on my fucking cock!"
2226,"01:39:03,972","01:39:05,349",I don't. Cut it out.
2227,"01:39:05,432","01:39:06,433",He's got his hand on my dick again.
2228,"01:39:06,517","01:39:07,518",I'm just trying to buckle you up.
2229,"01:39:07,601","01:39:08,811",You got your hand on his dick?
2230,"01:39:08,894","01:39:10,854",You gotta stop doing that in public places.
2231,"01:39:10,938","01:39:12,898","Oh, my God. Take it off!"
2232,"01:39:13,190","01:39:14,191",Take it off!
2233,"01:39:14,274","01:39:16,985",I heard there's a treasure map under here.
2234,"01:39:17,111","01:39:19,655","- Stop! I know, miss. - Excuse me, sir."
2235,"01:39:19,738","01:39:21,240",Please sit down.
2236,"01:39:21,323","01:39:22,783","- Watch it. - Go back to your seat, please."
2237,"01:39:22,866","01:39:25,160",- What are you upset about? - Please go back to your seat.
2238,"01:39:25,244","01:39:27,121",I will have to call the captain.
2239,"01:39:27,204","01:39:29,706","Please, sir, please, sir. Sit down."
2240,"01:39:29,790","01:39:31,458",Please sit down!
2241,"01:39:31,542","01:39:33,127","- I'm going! Stop. - Okay, sorry."
2242,"01:39:33,210","01:39:34,837",We apologize. We're gonna go to sleep.
2243,"01:39:34,920","01:39:36,130",Question. I wanna ask you a question.
2244,"01:39:36,213","01:39:37,756","Fasten your seat belt, sir."
2245,"01:39:38,382","01:39:39,925",We cannot take off if you haven't fastened
2246,"01:39:40,008","01:39:41,051","- your seat belt. - I'm really horny, too."
2247,"01:39:41,135","01:39:42,261",Sit down. Fasten it.
2248,"01:39:42,344","01:39:43,846","- Right. Okay, I'll sit down... - I will do it for you."
2249,"01:39:43,929","01:39:44,930",- What? - I'll do it for you.
2250,"01:39:45,013","01:39:46,181",You gotta speak English.
2251,"01:39:46,265","01:39:48,225",We don't understand this language you're speaking.
2252,"01:39:48,308","01:39:49,810",I Will help him With his seat belt.
2253,"01:39:51,061","01:39:53,021","- You gotta put it on right. - Sit back. Sit back, sir."
2254,"01:39:53,230","01:39:55,232",- There you go. - All right. I'll just lean back...
2255,"01:39:57,568","01:39:59,236","<i>Bitte, Hilfe!</i>"
2256,"01:40:14,501","01:40:15,794",Jesus Christ!
2257,"01:40:15,878","01:40:17,254",Fuck!
2258,"01:40:18,922","01:40:20,299",Donnie...
2259,"01:40:20,424","01:40:23,510","Donnie, this isn't funny. You gotta untie me, buddy."
2260,"01:40:24,136","01:40:25,846",I can't untie you.
2261,"01:40:25,929","01:40:28,765",The captain tied you up. He almost fucking tasered you.
2262,"01:40:29,725","01:40:30,767",Why?
2263,"01:40:31,101","01:40:32,144",Why?
2264,"01:40:33,854","01:40:35,105",He's got a fear of flying.
2265,"01:40:39,484","01:40:41,028","He's very nervous on planes, I'm sorry,"
2266,"01:40:41,111","01:40:42,905","it's not you, sweetheart, don't beat yourself up."
2267,"01:40:43,197","01:40:45,949","Easy, easy. He's fine. He's just a nervous flyer."
2268,"01:40:46,116","01:40:48,285",You were screaming at people.
2269,"01:40:48,368","01:40:49,745","Oh, fuck off."
2270,"01:40:49,828","01:40:51,955",You were on the floor rolling around and shit.
2271,"01:40:52,039","01:40:53,081","Oh, Jesus."
2272,"01:40:53,165","01:40:55,250",You called the captain the N-word.
2273,"01:40:55,334","01:40:56,835",I called the captain the N-word?
2274,"01:40:56,960","01:40:59,171","- Yeah, he was very upset. - Really?"
2275,"01:40:59,296","01:41:01,632",- Luckily we're in first class. - Jesus.
2276,"01:41:02,466","01:41:05,302","Jesus Christ, I think you have a fucking drug problem."
2277,"01:41:06,595","01:41:07,888",Where are the ludes?
2278,"01:41:07,971","01:41:09,014",Where are the ludes?
2279,"01:41:10,057","01:41:11,558",They're up my ass. Don't worry about it.
2280,"01:41:11,642","01:41:13,227",- I got it. - Okay.
2281,"01:41:13,310","01:41:14,895",Thank God.
2282,"01:41:15,354","01:41:17,814","Jesus Christ, what are we gonna do when we get to Switzerland, buddy?"
2283,"01:41:17,940","01:41:18,941",This is bad.
2284,"01:41:19,024","01:41:21,360",Fucking things are against my chest. I can't breathe.
2285,"01:41:21,485","01:41:23,237","Come on, do something to calm me down. Please."
2286,"01:41:23,320","01:41:25,030","Okay, shut the fuck up. Shut the fuck up."
2287,"01:41:25,614","01:41:26,698",Okay.
2288,"01:41:28,325","01:41:29,576",- That's good. - Go to sleep.
2289,"01:41:29,660","01:41:30,786","Rub it harder, buddy."
2290,"01:41:30,911","01:41:32,496",You're all right.
2291,"01:41:32,871","01:41:35,165",We all love you. Shut the fuck up!
2292,"01:41:41,004","01:41:43,882","Mr. Belfort, you're free to go."
2293,"01:41:46,009","01:41:47,177",Really?
2294,"01:41:51,223","01:41:52,349","- Hey, Donnie. - Yeah?"
2295,"01:41:52,432","01:41:53,934","When we get out there, try not to act like yourself."
2296,"01:41:54,017","01:41:56,311","Okay? Let's make Geneva an asshole-free Donnie zone, all right?"
2297,"01:41:56,395","01:41:57,813",What are you fucking coming at me for?
2298,"01:41:57,896","01:41:59,439","Hey, listen. The only reason you're sitting in this limo"
2299,"01:41:59,523","01:42:01,108",and not in a Swiss jail is because of my friend. Okay?
2300,"01:42:01,191","01:42:02,359",<i>Hilfe!</i>
2301,"01:42:03,318","01:42:05,737",We're here. We're here. Everyone calm down.
2302,"01:42:06,238","01:42:07,656",Jordan Belfort!
2303,"01:42:07,739","01:42:08,991",At last.
2304,"01:42:09,074","01:42:11,660",Nicholas has told me so much about you.
2305,"01:42:11,743","01:42:13,620","Jordan, Jean Jacques Saurel."
2306,"01:42:13,870","01:42:16,248",- Pleasure to make your acquaintance. - Nice to meet you.
2307,"01:42:16,832","01:42:18,041",It's a joke.
2308,"01:42:18,166","01:42:20,419",You'll understand when you're in the fucking seat.
2309,"01:42:20,794","01:42:22,379",You need a bigger couch. For guests.
2310,"01:42:22,462","01:42:24,172","Yeah. Yeah, yeah. I don't understand. I'm sorry."
2311,"01:42:24,256","01:42:27,092",I'm curious about your bank secrecy laws here.
2312,"01:42:28,719","01:42:31,888","Wait. Yes. <i>Excusez-moi,</i> Jordan."
2313,"01:42:32,472","01:42:35,517",Swiss custom requires 10 minutes of...
2314,"01:42:35,642","01:42:36,643","Blah, blah, blah."
2315,"01:42:36,727","01:42:38,353","- Chit chat. - Yeah, chit chat, thank you."
2316,"01:42:38,437","01:42:40,063",Before business can be discussed.
2317,"01:42:41,606","01:42:42,733",Yeah.
2318,"01:42:45,527","01:42:46,570",Of course.
2319,"01:42:47,237","01:42:50,032",Let's get down to it. What would you like to know?
2320,"01:42:50,574","01:42:53,452",Under what circumstances would you be obligated
2321,"01:42:53,535","01:42:55,704",to cooperate with an FBI
2322,"01:42:56,079","01:42:59,166","or a U.S. Justice Department investigation, for example?"
2323,"01:42:59,791","01:43:00,959",<i>Ã‡a depend.</i>
2324,"01:43:01,585","01:43:02,711",<i>Ã‡a depend?</i>
2325,"01:43:02,794","01:43:03,795",<i>Oui.</i>
2326,"01:43:04,880","01:43:07,549","<i>Ã‡a depend</i> on what, exactly?"
2327,"01:43:08,342","01:43:10,594",Whether America plans to invade Switzerland
2328,"01:43:10,677","01:43:12,262",in the coming months.
2329,"01:43:12,721","01:43:14,931",Shall I check if tanks are rolling down the Rue de la Croy?
2330,"01:43:15,015","01:43:17,100",- Yes. Rue de la Croix. - Croix. Croix.
2331,"01:43:17,184","01:43:20,020",Not Croy. Not Rue de la Croy. It's Croix.
2332,"01:43:20,228","01:43:22,439","See, this is what he used to do back in law school. Check me."
2333,"01:43:22,522","01:43:24,274",- Champagne. <i>Champagne.</i> - Yeah.
2334,"01:43:24,358","01:43:26,735","Yeah, yeah. French fries, <i>pommes frites.</i>"
2335,"01:43:27,486","01:43:30,030",- And that kind of stuff. - That's funny.
2336,"01:43:31,448","01:43:36,495","<i>What I'm asking, you Swiss dick, is are you going to fuck me over?</i>"
2337,"01:43:39,122","01:43:42,793","<i>I understand perfectly, you American shit.</i>"
2338,"01:43:44,961","01:43:47,339",The only way the Banque RÃ©al de GenÃ¨ve
2339,"01:43:47,422","01:43:49,508",would cooperate with a foreign legal body
2340,"01:43:49,633","01:43:53,762",is if the crime being pursued is also a crime in Switzerland.
2341,"01:43:53,887","01:43:58,433",But there are very few Swiss laws which apply to your practices.
2342,"01:43:59,643","01:44:01,269","From a financial standpoint,"
2343,"01:44:01,353","01:44:04,439",you are now in heaven.
2344,"01:44:04,606","01:44:06,483","See, I told you he was fantastic, right?"
2345,"01:44:07,234","01:44:11,780","If the U.S. Justice Department sent us a subpoena, it would become"
2346,"01:44:12,239","01:44:13,865",<i>papier toilette.</i>
2347,"01:44:14,741","01:44:16,993",We would wipe our ass with it.
2348,"01:44:17,661","01:44:20,247","Unless, of course, it was an investigation"
2349,"01:44:20,330","01:44:22,165","into stock fraud,"
2350,"01:44:22,249","01:44:24,418","which is a crime here in Switzerland, if I'm correct."
